"pid","assessed_value"
5376,144757.1
5377,349581.63
5378,355417.62
5379,371658.08
5380,305356.37
5381,344005.49
5382,362384.36
5383,441324
5384,339472.37
5385,310698.25
5386,422232.65
5387,291555.51
5388,291457.4
5389,106454.91
5390,318061.06
5391,347215.71
5392,351680.43
5393,695698.54
5394,188366.75
5395,514055.61
5396,342962.99
5397,361618.86
5398,318089.08
5399,253150.87
5400,207096.96
5401,356219.78
5402,174135.49
5403,164147.05
5404,415588.57
5405,317357.75
5406,308795.31
5407,134556.37
5408,450901
5409,364177.12
5410,326661.38
5411,660267.71
5412,343518.95
5413,270170.64
5414,256673.33
5415,313721.48
5416,384026.74
5417,327316.44
5418,150514.5
5419,457912.97
5420,315594.94
5421,307946.17
5422,240026.78
5423,121455.7
5424,309009.33
5425,174038.41
5426,203312.1
5427,342214.7
5428,438263.44
5429,141617.52
5430,716731.79
5431,625908.18
5432,158164.16
5433,159957.72
5434,350095.75
5435,321720.75
5436,356242.94
5437,319681.32
5438,371829.79
5439,299210.81
5440,185731.96
5441,337357.04
5442,801803.75
5443,169285.38
5444,548232.33
5445,549811.73
5446,514159.81
5447,531266.3
5448,225548.24
5449,362611.8
5450,465003.49
5451,169643.47
5452,430958.04
5453,520307.24
5454,355222.47
5455,935897.49
5456,368233.66
5457,220730.14
5458,261040.21
5459,346221.07
5460,366699.14
5461,419508.87
5462,490109.52
5463,823737.81
5464,150832.87
5465,549543.07
5466,343466.44
5467,327660.52
5468,637010.99
5469,230365.2
5470,249502.48
5471,233367.56
5472,574782.08
5473,327977.69
5474,839448.21
5475,115417.66
5476,333840.8
5477,163512.31
5478,362896.07
5479,199092.41
5480,351034.95
5481,417952.01
5482,327600.67
5483,157395.58
5484,396568.04
5485,366136.66
5486,355310.37
5487,130741.33
5488,267329.32
5489,338419.43
5490,295225.43
5491,362010.11
5492,196135.67
5493,384122.27
5494,391937.55
5495,298957.51
5496,473207.28
5497,118597.77
5498,325242.63
5499,344544.93
5500,808586.71
5501,332295.49
5502,115125.75
5503,246647.84
5504,324625.34
5505,143374.11
5506,317883
5507,235174.72
5508,325876.18
5509,296569.04
5510,179272.64
5511,686553.23
5512,252927.86
5513,151617.35
5514,255950.09
5515,290111.85
5516,305151.25
5517,350251.94
5518,306582.83
5519,291321.59
5520,272939.32
5521,364785.99
5522,192754.08
5523,552309.27
5524,268384.09
5525,281667.11
5526,298126.33
5527,261720.22
5528,306883.35
5529,354975.32
5530,346888.41
5531,208439.09
5532,87322.38
5533,320650.49
5534,296075.09
5535,784867.54
5536,310176.88
5537,393966.54
5538,221485.8
5539,255581.53
5540,280764.79
5541,335495.18
5542,134393.19
5543,319637.5
5544,374022.06
5545,667213.87
5546,448280.31
5547,322409.97
5548,532180.28
5549,693809.73
5550,364272.58
5551,338970.36
5552,260448.82
5553,224355.93
5554,253648.92
5555,162632.64
5556,439255.61
5557,243752.51
5558,466044.56
5559,379411.69
5560,110833.01
5561,209187.11
5562,646908.97
5563,331588.65
5564,233552.7
5565,195643.31
5566,159448.42
5567,163827.89
5568,373431.18
5569,254723.34
5570,148900.67
5571,211395.08
5572,138022.13
5573,277418.64
5574,100356.38
5575,251508.66
5576,533263.14
5577,312150.54
5578,550321.82
5579,341950.36
5580,302695.1
5581,118358.18
5582,772481.16
5583,317575.6
5584,338148.93
5585,122700.74
5586,132498.05
5587,340172.6
5588,365570.22
5589,337793.82
5590,213568.25
5591,386987.62
5592,238394.18
5593,282537.74
5594,169223.82
5595,120570.24
5596,327083.48
5597,320142.09
5598,276644.84
5599,167385.14
5600,299089.98
5601,331102.71
5602,317366.81
5603,165271.47
5604,350905.33
5605,342799.43
5606,309161.49
5607,353635.49
5608,334292.67
5609,235223.09
5610,228450.2
5611,356087.19
5612,311710.51
5613,358359.09
5614,311875.8
5615,351639.12
5616,366889.11
5617,389048.66
5618,228391.28
5619,192694.89
5620,791732.92
5621,227681.41
5622,315427.7
5623,154644.84
5624,341227.93
5625,242591.48
5626,192547.46
5627,309605.38
5628,338236.81
5629,643617.11
5630,244640.98
5631,125457.94
5632,550731.25
5633,311168.2
5634,385226.74
5635,414970.7
5636,201210.55
5637,364435.8
5638,263973.51
5639,332857.83
5640,202701.2
5641,368002.82
5642,285501.86
5643,249077.59
5644,242377.46
5645,245201.48
5646,283935.07
5647,188687.55
5648,580178.88
5649,362653.37
5650,178447.98
5651,464170.2
5652,623244.67
5653,491309.02
5654,338471.64
5655,822051.89
5656,321729.6
5657,200623.83
5658,243424.99
5659,189134.13
5660,325966.41
5661,328136.48
5662,368394.78
5663,422573.34
5664,384402.18
5665,322166.58
5666,226208
5667,274555.59
5668,148655.35
5669,296732.32
5670,240621.71
5671,393241.38
5672,251631.64
5673,315574.74
5674,466401.25
5675,253755.45
5676,358510.75
5677,290410.22
5678,284781.8
5679,360340.29
5680,664022.63
5681,372927.29
5682,269651.85
5683,284980.6
5684,331022.24
5685,573016.51
5686,280126.94
5687,227186.26
5688,226003.63
5689,898778
5690,189158.75
5691,357253.95
5692,169806.48
5693,220245.61
5694,375397.27
5695,226098.66
5696,505878.61
5697,182386.79
5698,716875.55
5699,873462.91
5700,104303
5701,407353.15
5702,125137.19
5703,381484.52
5704,94879.57
5705,95655.87
5706,350587.73
5707,256757.15
5708,341480.97
5709,343885.1
5710,285349.69
5711,337352.92
5712,137470.84
5713,281038.31
5714,328818.84
5715,303908.52
5716,390317.88
5717,367858.41
5718,189960.62
5719,256202.77
5720,274820.64
5721,340102.08
5722,426561.05
5723,108385.52
5724,358879.92
5725,548260.68
5726,352577.66
5727,283042.58
5728,436291.18
5729,519811.24
5730,320980.36
5731,410918.09
5732,505770.63
5733,323616.83
5734,304192.46
5735,588409.84
5736,747199.69
5737,242145.23
5738,155316.35
5739,410812.74
5740,687313.38
5741,505509.92
5742,443498.96
5743,166459.27
5744,123896.51
5745,567837.71
5746,349066.05
5747,361708.3
5748,368167.74
5749,170263.63
5750,335579.61
5751,334573.61
5752,144164.01
5753,443083.96
5754,233511.87
5755,351789.85
5756,121204.8
5757,196743.35
5758,294047.75
5759,172937.24
5760,232784.99
5761,243589.38
5762,295752.34
5763,272276.14
5764,247953.71
5765,368708.01
5766,326187.56
5767,464359.07
5768,287819.5
5769,350482.22
5770,187806.63
5771,111754.35
5772,336347.14
5773,397088.03
5774,388430.54
5775,241813.27
5776,317705.84
5777,198827.63
5778,351409.9
5779,119762.02
5780,237633
5781,255038.84
5782,455688.63
5783,360929.34
5784,401062.72
5785,199771.84
5786,122728.39
5787,352788.21
5788,453438.89
5789,212312.17
5790,259432.98
5791,344040.59
5792,362684.38
5793,162020.8
5794,217887.5
5795,263091.27
5796,314860.84
5797,269934.13
5798,394568.13
5799,345665.57
5800,232986.37
5801,391172.81
5802,151988.68
5803,94891.61
5804,604383.76
5805,534040.65
5806,388479.24
5807,316870.02
5808,191907.83
5809,226383.13
5810,195779.33
5811,258877.89
5812,502991.07
5813,300424.13
5814,357536.29
5815,219609.91
5816,146404.08
5817,202771.61
5818,380935.92
5819,94063.39
5820,298230.85
5821,338422.72
5822,224704.89
5823,424645.18
5824,156583.43
5825,342650.53
5826,119563.33
5827,296883.91
5828,260998.72
5829,493616.06
5830,58332.61
5831,651211.84
5832,349838.32
5833,306518.46
5834,329124.73
5835,301026.81
5836,874873.33
5837,237100.3
5838,385177.85
5839,245690.97
5840,583125.35
5841,453586.28
5842,616852.94
5843,455831.13
5844,196762.17
5845,404944.35
5846,282547.03
5847,247101.78
5848,543012.99
5849,393183.35
5850,387327.3
5851,386346.66
5852,325287.44
5853,243372.04
5854,331839.78
5855,442397.24
5856,199095.73
5857,382167.34
5858,199851.92
5859,445399.62
5860,531402.38
5861,294792.19
5862,197444.39
5863,136612.79
5864,365095.72
5865,344722.48
5866,181126.24
5867,226486.09
5868,80386.9
5869,348782.17
5870,170244.26
5871,177635.47
5872,172537.94
5873,259183.81
5874,168545.12
5875,337978.85
5876,141496.99
5877,331894.18
5878,341733.73
5879,333810.83
5880,300897.36
5881,211786.16
5882,236521.91
5883,167643.39
5884,300728.37
5885,195620.5
5886,377960.93
5887,325957.14
5888,229702.24
5889,239163.34
5890,154029.25
5891,425233.58
5892,179370.38
5893,340434.97
5894,279920.32
5895,320367.14
5896,286691.84
5897,227374.02
5898,234162.29
5899,234700.92
5900,291711.82
5901,339057.56
5902,184672.63
5903,318971.48
5904,524122.85
5905,114697.47
5906,377682.52
5907,170544.63
5908,390746.15
5909,110356.28
5910,369298.21
5911,147033
5912,587852.68
5913,178579.25
5914,230008.47
5915,75804.66
5916,318992.73
5917,243244.44
5918,245155.61
5919,391936.37
5920,173038.83
5921,224011.31
5922,208100.45
5923,580857.15
5924,460551.43
5925,896288.29
5926,338525.92
5927,263973.26
5928,84136.85
5929,335202.21
5930,364709.39
5931,309970.81
5932,298729.53
5933,249193.54
5934,408882.64
5935,249705.08
5936,310617.91
5937,383005.19
5938,442735.61
5939,355635.99
5940,669415.62
5941,236016.71
5942,231439.48
5943,324703.81
5944,111529.24
5945,1436203.87
5946,381003.21
5947,300646.24
5948,470355.53
5949,153127.54
5950,276777.64
5951,930879.41
5952,140851.23
5953,269944.92
5954,319815.73
5955,281623.19
5956,330872.35
5957,128711.07
5958,165439.22
5959,320202.46
5960,405748.01
5961,368565.54
5962,312648.03
5963,331956.04
5964,775390.86
5965,291765.94
5966,333799.66
5967,204630.66
5968,417721.59
5969,294556.52
5970,198252.06
5971,400972.74
5972,719823.64
5973,162083.51
5974,364561.02
5975,148717.33
5976,322508.82
5977,420905.5
5978,298492.42
5979,105192.03
5980,268261.81
5981,213764.09
5982,414663.91
5983,168783.01
5984,394490.91
5985,244199.49
5986,221744.4
5987,334799.59
5988,151973.23
5989,585211.16
5990,377716.25
5991,297165.07
5992,733323.49
5993,311032.62
5994,366026.99
5995,652580.99
5996,101057.33
5997,578550.51
5998,338712.82
5999,284703.22
6000,597802.53
6001,168305.07
6002,291536.77
6003,257803.98
6004,451193.41
6005,505752.58
6006,299864.79
6007,337286.72
6008,311519.41
6009,146481.48
6010,354799.37
6011,229201.42
6012,394069.29
6013,321914.17
6014,248768.7
6015,214889.28
6016,289440.07
6017,190831.25
6018,220500.54
6019,231507.46
6020,361146.02
6021,256563.83
6022,284932.81
6023,272150.52
6024,145450.35
6025,159467.97
6026,231777.03
6027,216441.17
6028,268441.36
6029,414673.86
6030,205049.38
6031,468904.66
6032,454278.11
6033,408689.79
6034,239415.09
6035,165197.15
6036,290373.3
6037,366808.59
6038,104625.96
6039,545578.54
6040,294430.28
6041,122329.9
6042,289059.07
6043,202622.82
6044,725590
6045,854053.79
6046,342896.86
6047,384584.24
6048,203610.3
6049,263012.25
6050,110686.09
6051,129759.5
6052,219246.64
6053,335999.9
6054,477106.87
6055,355567.28
6056,253679.55
6057,230312.91
6058,120994.83
6059,289252.64
6060,304137.36
6061,339763.96
6062,184314.54
6063,417266.65
6064,136935.28
6065,211003.19
6066,164386.69
6067,357908.87
6068,515868.75
6069,208551.61
6070,636440.56
6071,265275.92
6072,570479
6073,247981.48
6074,678905.08
6075,335748.39
6076,239263.11
6077,1432802.69
6078,361638.51
6079,280083.38
6080,357333.08
6081,352418.21
6082,259858.33
6083,88671.59
6084,352302.69
6085,1425078.73
6086,484585.99
6087,330890.98
6088,229541.64
6089,239150.72
6090,316867.08
6091,397185.87
6092,359432.41
6093,173810.09
6094,213148.8
6095,177684.47
6096,341147.98
6097,355835.1
6098,167331.41
6099,870742.54
6100,135748.39
6101,530837.77
6102,346862.5
6103,225629.31
6104,183443.33
6105,210240.02
6106,287466.1
6107,305058.4
6108,630155.12
6109,241648.6
6110,384754.32
6111,353029.24
6112,525120.83
6113,357193.61
6114,349541.96
6115,543036.85
6116,199326.09
6117,293585.77
6118,933188.52
6119,315864.74
6120,312546.04
6121,200969.83
6122,362207.06
6123,583748.93
6124,404608.63
6125,211979.3
6126,508813.67
6127,537227.52
6128,279102.26
6129,314796.24
6130,343045.95
6131,201547.02
6132,435743.5
6133,357174.15
6134,363356.38
6135,457956.5
6136,378620.78
6137,323993.68
6138,104595.53
6139,216082.44
6140,108857.2
6141,298326.92
6142,400485.7
6143,362250.04
6144,190893.93
6145,161859.56
6146,162362.22
6147,515510.7
6148,345421.77
6149,314017.64
6150,461908.54
6151,232022.36
6152,643255.76
6153,596219.05
6154,212097.61
6155,343349.63
6156,237569.38
6157,249129.6
6158,385208.33
6159,326842.6
6160,397504.32
6161,275153.61
6162,153291.84
6163,164116.95
6164,453788.51
6165,257002.21
6166,281867.68
6167,583082.87
6168,346225.78
6169,331258.68
6170,277875.68
6171,344763.72
6172,120605.85
6173,307811.9
6174,298756.71
6175,241747.07
6176,351504.98
6177,164029.62
6178,232059.57
6179,168573.32
6180,872608.24
6181,186594.2
6182,201984
6183,472893.86
6184,105814.42
6185,179634.84
6186,394683.89
6187,220947.3
6188,323775.17
6189,894157.61
6190,283698.55
6191,299041.81
6192,354841.39
6193,234520.69
6194,306294.12
6195,383164.46
6196,492238.92
6197,233340.37
6198,279956.5
6199,371545.95
6200,364427.06
6201,497303.14
6202,102344.95
6203,171007.76
6204,543941.79
6205,833316.52
6206,236076.55
6207,89389.18
6208,230176.66
6209,190950.03
6210,463579.75
6211,241865.21
6212,300469.42
6213,211561.01
6214,234767.86
6215,91392.29
6216,257280.94
6217,269567.41
6218,185956.51
6219,185837.56
6220,371010.2
6221,151355.06
6222,223243.89
6223,141471.01
6224,458929.71
6225,292915.49
6226,357405.33
6227,269623.46
6228,321645.25
6229,435318.84
6230,178943.02
6231,401062.92
6232,330413.23
6233,490607.99
6234,495949.06
6235,327240.79
6236,338031.59
6237,202822.06
6238,689690.88
6239,746597.35
6240,241867.44
6241,292288.19
6242,350902.77
6243,308860.12
6244,336792.33
6245,253541.8
6246,319096.82
6247,234653.28
6248,552371.78
6249,307328.68
6250,381559.43
6251,201474.66
6252,484682.43
6253,231096.3
6254,362661.59
6255,197406.76
6256,348857.1
6257,151554.22
6258,642545.66
6259,287063.62
6260,547884.9
6261,342859.32
6262,335494.49
6263,384248.27
6264,267410.33
6265,162108.15
6266,432165.34
6267,165690.67
6268,808669.25
6269,380710.96
6270,116363.52
6271,411512.73
6272,277872.79
6273,289089.06
6274,362244.88
6275,167839.63
6276,199015.84
6277,327907.92
6278,324704.33
6279,137213.6
6280,407198.01
6281,730681.06
6282,473898.81
6283,396772.57
6284,150717.4
6285,95561.54
6286,308760.65
6287,304976.1
6288,331677.95
6289,135190.56
6290,605257.68
6291,255715.44
6292,200418.31
6293,345891.06
6294,389648.67
6295,221472.66
6296,467705.31
6297,505750.67
6298,385916.48
6299,384532.48
6300,234812.03
6301,386447.54
6302,282568.68
6303,354617.84
6304,182735.72
6305,316426.02
6306,230886.96
6307,368913.85
6308,342952.78
6309,333597.82
6310,569454.15
6311,228334.12
6312,371670.6
6313,606630.38
6314,300833.36
6315,363886.42
6316,274195.58
6317,488699.53
6318,377297.6
6319,352353.03
6320,237817.4
6321,331207.87
6322,709566.34
6323,161161.07
6324,244590.82
6325,564118.4
6326,502137.24
6327,315609.17
6328,114897.58
6329,363079.34
6330,337630.8
6331,326707.57
6332,288444.38
6333,190027.93
6334,132421.19
6335,397698.92
6336,549789.37
6337,501338.12
6338,324687.22
6339,602198.64
6340,339083.07
6341,241003.8
6342,370725.45
6343,380507.32
6344,615545.44
6345,221229.79
6346,338035.19
6347,572103.96
6348,288210.48
6349,153879.87
6350,161976.42
6351,255441.57
6352,576806.31
6353,356703.79
6354,169708.7
6355,434096.84
6356,189810.13
6357,397147.71
6358,241172.99
6359,338623.11
6360,350040.99
6361,919604.99
6362,330059.05
6363,274618.38
6364,245659.96
6365,376523.6
6366,430550.15
6367,165535.03
6368,400845.17
6369,314215.32
6370,136469.02
6371,178484.26
6372,201100.87
6373,311789.83
6374,301674.64
6375,302606.53
6376,364197.76
6377,293814.79
6378,275136.99
6379,226708.63
6380,161339.12
6381,77351.83
6382,461710
6383,289525.97
6384,312736.39
6385,333196.79
6386,402552.72
6387,301350.54
6388,191053.46
6389,292419.73
6390,285857.69
6391,247999.86
6392,259490.39
6393,332293.56
6394,275508.71
6395,192601.78
6396,292503.97
6397,322018.23
6398,353479.47
6399,445654.24
6400,399816.81
6401,366991.81
6402,189633.65
6403,121354.23
6404,296598.41
6405,329915.86
6406,274167.91
6407,340270.05
6408,325027.45
6409,259863.26
6410,363384.05
6411,470511.28
6412,195002.19
6413,137924.74
6414,360297.2
6415,379364.35
6416,245544.22
6417,621442.28
6418,362956.55
6419,824407.69
6420,387970.04
6421,231915.65
6422,356777.44
6423,336465.46
6424,345403.02
6425,369622.83
6426,332232.26
6427,176555.63
6428,168106.16
6429,565887.45
6430,101713.41
6431,290013.36
6432,284667.23
6433,342321.54
6434,202346.22
6435,237440.38
6436,665326.71
6437,387673.23
6438,211677.59
6439,187245.64
6440,209131.75
6441,355278.81
6442,261282.55
6443,200158.15
6444,265169.87
6445,494388.38
6446,269350.64
6447,352542.94
6448,365298.22
6449,301641.92
6450,824795.18
6451,429861.94
6452,193054.01
6453,305932.92
6454,294195.87
6455,608717.64
6456,118032.45
6457,240522.46
6458,673784.19
6459,333042.59
6460,387869.42
6461,307877.57
6462,341408.6
6463,471953.82
6464,321128.94
6465,307587.08
6466,341042.85
6467,394885.22
6468,334998.3
6469,249742.9
6470,216717.73
6471,306354.55
6472,391171
6473,373123.08
6474,410927.89
6475,322247.25
6476,148125.77
6477,605955.86
6478,328278.92
6479,351247.99
6480,116852.27
6481,334464.93
6482,362191.49
6483,134362.38
6484,280418.53
6485,249976.82
6486,397420.43
6487,218374.53
6488,212586.57
6489,856347.45
6490,158826.44
6491,644535.86
6492,246730.81
6493,332172.42
6494,446252.17
6495,348077.38
6496,224986.62
6497,243647.98
6498,301304.79
6499,226423.19
6500,248706.36
6501,327121.13
6502,326209.61
6503,392093.19
6504,129691.74
6505,267150.71
6506,254234.11
6507,373124.41
6508,528733.24
6509,303445.22
6510,234878.81
6511,174781.77
6512,280297.92
6513,392165.06
6514,285613.58
6515,148386.7
6516,224613.54
6517,316973.96
6518,233567.75
6519,222192.53
6520,479275.74
6521,133813.02
6522,180659.68
6523,441678.73
6524,241214.68
6525,262393.21
6526,331942.97
6527,397532.84
6528,191392.53
6529,473073.46
6530,335059.4
6531,383489.58
6532,345789.71
6533,319712.19
6534,137362.71
6535,184938.57
6536,263436.15
6537,316734.39
6538,193035.08
6539,258226.6
6540,286999.87
6541,365138.52
6542,143420.41
6543,677661.79
6544,376699.33
6545,343707.22
6546,298638.35
6547,204821.3
6548,216895.26
6549,232963.89
6550,392359.52
6551,354354.61
6552,144582.43
6553,113043.52
6554,330447.39
6555,369963.05
6556,422516.29
6557,156269.23
6558,135549.42
6559,504020.61
6560,347180.28
6561,459562.94
6562,389361.04
6563,362863.44
6564,231495.85
6565,332847.84
6566,383654.42
6567,130202.68
6568,254136.98
6569,538457.6
6570,434501.7
6571,133405.55
6572,101559.3
6573,353096
6574,161122.21
6575,353062.43
6576,129018.04
6577,112289.48
6578,318478.3
6579,134282.41
6580,335646.99
6581,210469.06
6582,392268.27
6583,124924.16
6584,348295.52
6585,445606.27
6586,166172.09
6587,191747.14
6588,319267.06
6589,495176.19
6590,205271.09
6591,309772.57
6592,657071.56
6593,282130.39
6594,409806.69
6595,600923.74
6596,272898.33
6597,158192.75
6598,341836.47
6599,870709.31
6600,335784.57
6601,267370.85
6602,430231.31
6603,345376.93
6604,326710.71
6605,506771.14
6606,558882.86
6607,458881
6608,253502.84
6609,197755.97
6610,845050.35
6611,419751.51
6612,186846.82
6613,438744.72
6614,401894.86
6615,123617.38
6616,528676.75
6617,142558.2
6618,257060.15
6619,371293.94
6620,293727.78
6621,384507.48
6622,334933.35
6623,326409.05
6624,179629.31
6625,368323.26
6626,314065.17
6627,144349.17
6628,106383.32
6629,354030.14
6630,1376856.45
6631,361380.14
6632,324228.96
6633,145343.68
6634,392150.27
6635,784460.67
6636,353741.64
6637,455476.91
6638,302248.95
6639,203114.18
6640,462794.02
6641,438256.97
6642,203414.73
6643,177616.04
6644,353454.95
6645,185619.19
6646,167118.28
6647,305216.99
6648,322235.06
6649,464277.79
6650,379420.06
6651,252885.69
6652,495486.17
6653,256475.68
6654,184315.98
6655,513063.85
6656,430875.12
6657,164046.04
6658,1447400.66
6659,423053.02
6660,970303.01
6661,320315.49
6662,265363.41
6663,351247.89
6664,142104.5
6665,260046.48
6666,277391.43
6667,193654.15
6668,280581.6
6669,211397.59
6670,138112.96
6671,293506.18
6672,206484.6
6673,604795.75
6674,238549.3
6675,227604.14
6676,187632.49
6677,207178.23
6678,522081.49
6679,227183.72
6680,141258.19
6681,155879.8
6682,207172.12
6683,281292.25
6684,864593.59
6685,310917.25
6686,394830.36
6687,1491619.19
6688,230334.88
6689,288099.11
6690,296927.98
6691,349061.06
6692,630621.18
6693,561490.54
6694,453104.44
6695,216030.19
6696,311462.84
6697,247568.52
6698,139185.23
6699,236981.98
6700,340612.41
6701,637604.85
6702,134790.13
6703,302425.57
6704,111863.77
6705,319345.96
6706,108687.52
6707,348482.17
6708,230846.31
6709,352738.67
6710,180444.21
6711,460183.11
6712,377656.49
6713,328095.64
6714,411316.75
6715,113239.93
6716,446301.38
6717,322972.49
6718,453638.12
6719,301001.68
6720,368301.3
6721,313989.42
6722,99767.8
6723,275780.57
6724,360448.34
6725,329415.57
6726,247348.47
6727,144147.22
6728,279900.97
6729,442577.72
6730,147732.67
6731,164382.6
6732,331749.19
6733,341612.12
6734,395824.05
6735,228261.18
6736,239699.62
6737,230645.86
6738,619537.97
6739,371354.64
6740,524038.95
6741,194136
6742,333919.91
6743,718465.03
6744,203473.7
6745,366829.35
6746,367282.33
6747,320799.43
6748,327245.08
6749,292694.52
6750,362075.84
6751,360622.77
6752,348411.51
6753,479205.52
6754,91656.78
6755,323343.84
6756,238910.35
6757,237694.38
6758,146493.33
6759,302749.39
6760,508232.98
6761,455526.56
6762,322785.95
6763,173869.45
6764,295560.96
6765,463302.58
6766,395879.28
6767,170867.68
6768,218631.87
6769,696053.6
6770,537570.84
6771,123968.88
6772,166566.46
6773,364240.03
6774,427350.6
6775,244745.91
6776,318686.66
6777,183031.6
6778,229101.75
6779,173684
6780,276997.59
6781,352025.54
6782,549034.23
6783,248186.45
6784,271309.09
6785,205163.42
6786,359835.19
6787,847055.9
6788,350265.96
6789,337505.85
6790,339797.32
6791,178084.55
6792,337990.63
6793,151031.11
6794,345852.88
6795,284476.09
6796,313064.12
6797,631022.34
6798,169516.31
6799,148106.96
6800,586101.54
6801,431169.47
6802,140045.7
6803,534014.96
6804,511742.37
6805,269630.96
6806,353670.17
6807,399954.47
6808,93084.7
6809,268142.75
6810,612397.25
6811,305375.67
6812,216133.93
6813,143835.55
6814,430121.92
6815,201476.13
6816,867844.34
6817,298378.91
6818,343066.63
6819,388196.08
6820,347559.92
6821,444968.52
6822,95520.03
6823,137778.64
6824,140960.26
6825,251824.89
6826,335812.75
6827,299801.01
6828,1671718.62
6829,275021.51
6830,150354.45
6831,656185.09
6832,278863.6
6833,114889.18
6834,184767.16
6835,263711.8
6836,235582.23
6837,268020.64
6838,740819.51
6839,257442.94
6840,374900.57
6841,177269.45
6842,636920.94
6843,272779.75
6844,228509.38
6845,346534.53
6846,634849.86
6847,134707.88
6848,293820.95
6849,161964.79
6850,120290.4
6851,137449.9
6852,214218.61
6853,243936.28
6854,198948.96
6855,324620.79
6856,763633.58
6857,357401.94
6858,345983.81
6859,91125.41
6860,344281.94
6861,79475.52
6862,241654.39
6863,320807.59
6864,281302.77
6865,329231.76
6866,482764.28
6867,399529.81
6868,71166.19
6869,261820.37
6870,287671.68
6871,186914.84
6872,108735.22
6873,317730.06
6874,183183.43
6875,319715.32
6876,352923.04
6877,103625.79
6878,114982.91
6879,520444.23
6880,243103.18
6881,246689.57
6882,167968.17
6883,156546.38
6884,347207.42
6885,321023.02
6886,289474.82
6887,471204.48
6888,409905.06
6889,343914.08
6890,477504.3
6891,160880.26
6892,428127.69
6893,204051.22
6894,767995.86
6895,241343.7
6896,376169.39
6897,317648.39
6898,307995.75
6899,437095.83
6900,358647.31
6901,375062.09
6902,369016.22
6903,144583.01
6904,150874.55
6905,116416.19
6906,378800.68
6907,119825.13
6908,346869.16
6909,332516.13
6910,480227.46
6911,298031.68
6912,259960.51
6913,465535
6914,318166.15
6915,341071.8
6916,394188.31
6917,680009.56
6918,269055.67
6919,391743.54
6920,166183.11
6921,363521.21
6922,435803.59
6923,167320.18
6924,327208.43
6925,375430.37
6926,172687.98
6927,168263.07
6928,184558.91
6929,707269.36
6930,366952.3
6931,461723.22
6932,107638.23
6933,323287.58
6934,376842.99
6935,226893.95
6936,370654.91
6937,641452.92
6938,169879.27
6939,392581.54
6940,232046.68
6941,729922.86
6942,345998.41
6943,156026.87
6944,271451.83
6945,374445.31
6946,325096.95
6947,516813.52
6948,517261.05
6949,156099.34
6950,279102.93
6951,289879.91
6952,330729.45
6953,935473.42
6954,325711.77
6955,316121.98
6956,198752.14
6957,434974.74
6958,449046.6
6959,326502.08
6960,331489.69
6961,332131.25
6962,109488.23
6963,192985.68
6964,230772.01
6965,290363.05
6966,372975.24
6967,377837.98
6968,251705.46
6969,121888.28
6970,192792.94
6971,334658.92
6972,277245.71
6973,246796.85
6974,191952.17
6975,319753.2
6976,161680.94
6977,150936.48
6978,323739.7
6979,231941.56
6980,208014.24
6981,362610.16
6982,245889.57
6983,155211.67
6984,131385.77
6985,370252.8
6986,332135.35
6987,170967.18
6988,310520.49
6989,685926.8
6990,143157.73
6991,299939.08
6992,325444.78
6993,224025.26
6994,124372.52
6995,283981.55
6996,414425.47
6997,717891.91
6998,371046.14
6999,234418.27
7000,204123.89
7001,196256.06
7002,362219.15
7003,251651.93
7004,261034.29
7005,287402.4
7006,550154.7
7007,363779.06
7008,125436.28
7009,285933.55
7010,348997.94
7011,603750.51
7012,97662.33
7013,328288.4
7014,434956.05
7015,324065.92
7016,358971.88
7017,459774.42
7018,211197.38
7019,500418.88
7020,130418.16
7021,223223.42
7022,91000.75
7023,305263.46
7024,211157.06
7025,336590.08
7026,141616.47
7027,260431.6
7028,244193.09
7029,119867.6
7030,301141.4
7031,323832.59
7032,668448.96
7033,231328.93
7034,341701.54
7035,196782.77
7036,117647.34
7037,314478.64
7038,325102.34
7039,368097.87
7040,1461559.25
7041,593872.4
7042,346741.42
7043,179836.34
7044,423703.12
7045,405968.92
7046,905263.13
7047,512600.84
7048,337759.03
7049,128553.96
7050,223101.62
7051,388337.83
7052,106350.16
7053,113332.38
7054,291165.06
7055,274139.74
7056,146596.09
7057,410133.52
7058,555107.84
7059,355312.9
7060,186371.11
7061,369948.56
7062,423995.69
7063,140148.05
7064,514831.9
7065,351942
7066,99472.35
7067,370839.61
7068,161481.26
7069,224209.77
7070,300149.02
7071,150731.44
7072,205876.36
7073,263782.85
7074,355624.5
7075,713075.98
7076,244375.02
7077,243406.47
7078,334488.75
7079,344018.81
7080,397898.27
7081,345835.76
7082,402079.29
7083,257850.34
7084,94925.28
7085,390879.84
7086,414445.06
7087,906097.68
7088,328104.55
7089,227649.42
7090,234261.36
7091,360633.9
7092,497826.18
7093,374471.98
7094,372683.93
7095,164196.82
7096,119568.11
7097,226756.81
7098,347289.25
7099,232611.55
7100,937476.23
7101,190695.48
7102,183873.71
7103,593528.55
7104,271825.09
7105,318672.79
7106,369905.51
7107,368841.78
7108,283169.97
7109,93238.59
7110,143645.09
7111,363198.34
7112,331812.3
7113,253287.27
7114,298878.31
7115,210954.32
7116,371710.4
7117,302642.92
7118,387578.13
7119,363181.56
7120,478968.8
7121,323857.29
7122,323554.68
7123,362724.2
7124,136999.69
7125,254518.98
7126,310705.54
7127,334387.83
